Time,rTop,rRoot,vTop,vRoot,vBot,sum(rTop),sum(rRoot),sum(vTop),sum(vRoot),sum(vBot),hTop,hRoot,hBot,RunOff,sum(RunOff),Volume,sum(Infil),sum(Evap),TLevel,Cum(WTrans),SnowLayer
138.8443,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-8.70E-02,1.31E+00,2.04E+01,-7.45E+00,5.14E+00,-4.64E+01,-6.99E+01,-7.18E+01,-1.03E+02,0.00E+00,0.00E+00,1.06E+02,8.29E+00,8.44E-01,148,0.00E+00,0
139.3638,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-8.66E-02,1.08E+00,2.04E+01,-7.68E+00,5.14E+00,-4.64E+01,-6.99E+01,-7.14E+01,-1.04E+02,0.00E+00,0.00E+00,1.06E+02,8.52E+00,8.44E-01,149,0.00E+00,0
140.039,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-8.60E-02,7.83E-01,2.04E+01,-7.97E+00,5.14E+00,-4.65E+01,-6.98E+01,-7.10E+01,-1.04E+02,0.00E+00,0.00E+00,1.07E+02,8.82E+00,8.44E-01,150,0.00E+00,0
140.7143,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-8.54E-02,4.86E-01,2.04E+01,-8.27E+00,5.14E+00,-4.65E+01,-6.98E+01,-7.07E+01,-1.04E+02,0.00E+00,0.00E+00,1.07E+02,9.11E+00,8.44E-01,151,0.00E+00,0
141.3895,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-8.49E-02,1.89E-01,2.04E+01,-8.57E+00,5.14E+00,-4.66E+01,-6.98E+01,-7.05E+01,-1.04E+02,0.00E+00,0.00E+00,1.07E+02,9.41E+00,8.44E-01,152,0.00E+00,0
142.0648,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-8.43E-02,-1.09E-01,2.04E+01,-8.86E+00,5.14E+00,-4.66E+01,-6.98E+01,-7.04E+01,-1.04E+02,0.00E+00,0.00E+00,1.07E+02,9.71E+00,8.44E-01,153,0.00E+00,0
142.7401,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-8.37E-02,-4.06E-01,2.04E+01,-9.16E+00,5.14E+00,-4.67E+01,-6.98E+01,-7.02E+01,-1.05E+02,0.00E+00,0.00E+00,1.08E+02,1.00E+01,8.44E-01,154,0.00E+00,0
143.4153,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-8.32E-02,-7.03E-01,2.04E+01,-9.46E+00,5.14E+00,-4.67E+01,-6.98E+01,-7.01E+01,-1.05E+02,0.00E+00,0.00E+00,1.08E+02,1.03E+01,8.44E-01,155,0.00E+00,0
144.0906,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-8.26E-02,-1.00E+00,2.04E+01,-9.76E+00,5.14E+00,-4.68E+01,-6.98E+01,-7.01E+01,-1.05E+02,0.00E+00,0.00E+00,1.08E+02,1.06E+01,8.44E-01,156,0.00E+00,0
144.7658,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-8.20E-02,-1.30E+00,2.04E+01,-1.01E+01,5.14E+00,-4.69E+01,-6.98E+01,-7.00E+01,-1.05E+02,0.00E+00,0.00E+00,1.08E+02,1.09E+01,8.44E-01,157,0.00E+00,0
145.4411,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-8.14E-02,-1.59E+00,2.04E+01,-1.04E+01,5.14E+00,-4.69E+01,-6.98E+01,-7.00E+01,-1.05E+02,0.00E+00,0.00E+00,1.09E+02,1.12E+01,8.44E-01,158,0.00E+00,0
146.1164,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-8.09E-02,-1.89E+00,2.04E+01,-1.06E+01,5.14E+00,-4.70E+01,-6.98E+01,-6.99E+01,-1.06E+02,0.00E+00,0.00E+00,1.09E+02,1.15E+01,8.44E-01,159,0.00E+00,0
146.7916,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-8.03E-02,-2.19E+00,2.04E+01,-1.09E+01,5.14E+00,-4.70E+01,-6.98E+01,-6.99E+01,-1.06E+02,0.00E+00,0.00E+00,1.09E+02,1.18E+01,8.44E-01,160,0.00E+00,0
147.4669,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-7.97E-02,-2.49E+00,2.04E+01,-1.12E+01,5.14E+00,-4.71E+01,-6.98E+01,-6.99E+01,-1.06E+02,0.00E+00,0.00E+00,1.09E+02,1.21E+01,8.44E-01,161,0.00E+00,0
148.1421,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-7.91E-02,-2.78E+00,2.04E+01,-1.15E+01,5.14E+00,-4.71E+01,-6.98E+01,-6.99E+01,-1.06E+02,0.00E+00,0.00E+00,1.10E+02,1.24E+01,8.44E-01,162,0.00E+00,0
148.8174,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-7.85E-02,-3.08E+00,2.04E+01,-1.18E+01,5.14E+00,-4.72E+01,-6.98E+01,-6.99E+01,-1.07E+02,0.00E+00,0.00E+00,1.10E+02,1.27E+01,8.44E-01,163,0.00E+00,0
149.4927,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-7.79E-02,-3.38E+00,2.04E+01,-1.21E+01,5.14E+00,-4.72E+01,-6.98E+01,-6.99E+01,-1.07E+02,0.00E+00,0.00E+00,1.10E+02,1.30E+01,8.44E-01,164,0.00E+00,0
150.1679,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-7.73E-02,-3.67E+00,2.04E+01,-1.24E+01,5.14E+00,-4.73E+01,-6.98E+01,-6.98E+01,-1.07E+02,0.00E+00,0.00E+00,1.10E+02,1.33E+01,8.44E-01,165,0.00E+00,0
150.8432,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-7.67E-02,-3.97E+00,2.04E+01,-1.27E+01,5.14E+00,-4.73E+01,-6.98E+01,-6.98E+01,-1.07E+02,0.00E+00,0.00E+00,1.11E+02,1.36E+01,8.44E-01,166,0.00E+00,0
151.5184,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-7.61E-02,-4.27E+00,2.04E+01,-1.30E+01,5.14E+00,-4.74E+01,-6.98E+01,-6.98E+01,-1.07E+02,0.00E+00,0.00E+00,1.11E+02,1.39E+01,8.44E-01,167,0.00E+00,0
152.1937,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-7.56E-02,-4.57E+00,2.04E+01,-1.33E+01,5.14E+00,-4.74E+01,-6.98E+01,-6.98E+01,-1.08E+02,0.00E+00,0.00E+00,1.11E+02,1.42E+01,8.44E-01,168,0.00E+00,0
152.869,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-7.50E-02,-4.86E+00,2.04E+01,-1.36E+01,5.14E+00,-4.75E+01,-6.98E+01,-6.98E+01,-1.08E+02,0.00E+00,0.00E+00,1.11E+02,1.45E+01,8.44E-01,169,0.00E+00,0
153.7468,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-7.42E-02,-5.25E+00,2.04E+01,-1.40E+01,5.14E+00,-4.76E+01,-6.98E+01,-6.98E+01,-1.08E+02,0.00E+00,0.00E+00,1.12E+02,1.48E+01,8.44E-01,170,0.00E+00,0
154.6246,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-7.34E-02,-5.63E+00,2.04E+01,-1.44E+01,5.14E+00,-4.76E+01,-6.98E+01,-6.98E+01,-1.08E+02,0.00E+00,0.00E+00,1.12E+02,1.52E+01,8.44E-01,171,0.00E+00,0
155.5025,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-7.26E-02,-6.02E+00,2.04E+01,-1.48E+01,5.14E+00,-4.77E+01,-6.98E+01,-6.98E+01,-1.09E+02,0.00E+00,0.00E+00,1.12E+02,1.56E+01,8.44E-01,172,0.00E+00,0
156.3803,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-7.19E-02,-6.41E+00,2.04E+01,-1.52E+01,5.14E+00,-4.77E+01,-6.98E+01,-6.98E+01,-1.09E+02,0.00E+00,0.00E+00,1.13E+02,1.60E+01,8.44E-01,173,0.00E+00,0
157.2581,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-7.11E-02,-6.79E+00,2.04E+01,-1.56E+01,5.14E+00,-4.78E+01,-6.98E+01,-6.98E+01,-1.09E+02,0.00E+00,0.00E+00,1.13E+02,1.64E+01,8.44E-01,174,0.00E+00,0
158.136,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-7.03E-02,-7.18E+00,2.04E+01,-1.59E+01,5.14E+00,-4.79E+01,-6.98E+01,-6.98E+01,-1.10E+02,0.00E+00,0.00E+00,1.13E+02,1.68E+01,8.44E-01,175,0.00E+00,0
159.0138,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-6.96E-02,-7.57E+00,2.04E+01,-1.63E+01,5.14E+00,-4.79E+01,-6.98E+01,-6.98E+01,-1.10E+02,0.00E+00,0.00E+00,1.14E+02,1.72E+01,8.44E-01,176,0.00E+00,0
159.8917,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-6.88E-02,-7.95E+00,2.04E+01,-1.67E+01,5.14E+00,-4.80E+01,-6.98E+01,-6.98E+01,-1.10E+02,0.00E+00,0.00E+00,1.14E+02,1.76E+01,8.44E-01,177,0.00E+00,0
160.7695,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-6.80E-02,-8.34E+00,2.04E+01,-1.71E+01,5.14E+00,-4.81E+01,-6.98E+01,-6.98E+01,-1.10E+02,0.00E+00,0.00E+00,1.14E+02,1.79E+01,8.44E-01,178,0.00E+00,0
161.6473,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-6.73E-02,-8.72E+00,2.04E+01,-1.75E+01,5.14E+00,-4.81E+01,-6.98E+01,-6.98E+01,-1.11E+02,0.00E+00,0.00E+00,1.15E+02,1.83E+01,8.44E-01,179,0.00E+00,0
162.5252,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-6.65E-02,-9.11E+00,2.04E+01,-1.79E+01,5.14E+00,-4.82E+01,-6.98E+01,-6.98E+01,-1.11E+02,0.00E+00,0.00E+00,1.15E+02,1.87E+01,8.44E-01,180,0.00E+00,0
163.403,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-6.58E-02,-9.50E+00,2.04E+01,-1.83E+01,5.14E+00,-4.82E+01,-6.98E+01,-6.98E+01,-1.11E+02,0.00E+00,0.00E+00,1.15E+02,1.91E+01,8.44E-01,181,0.00E+00,0
164.2808,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-6.50E-02,-9.88E+00,2.04E+01,-1.86E+01,5.14E+00,-4.83E+01,-6.98E+01,-6.98E+01,-1.11E+02,0.00E+00,0.00E+00,1.16E+02,1.95E+01,8.44E-01,182,0.00E+00,0
165.1587,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-6.43E-02,-1.03E+01,2.04E+01,-1.90E+01,5.14E+00,-4.83E+01,-6.98E+01,-6.98E+01,-1.12E+02,0.00E+00,0.00E+00,1.16E+02,1.99E+01,8.44E-01,183,0.00E+00,0
166.0365,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-6.36E-02,-1.07E+01,2.04E+01,-1.94E+01,5.14E+00,-4.84E+01,-6.98E+01,-6.98E+01,-1.12E+02,0.00E+00,0.00E+00,1.16E+02,2.03E+01,8.44E-01,184,0.00E+00,0
166.9144,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-6.28E-02,-1.10E+01,2.04E+01,-1.98E+01,5.14E+00,-4.84E+01,-6.98E+01,-6.98E+01,-1.12E+02,0.00E+00,0.00E+00,1.17E+02,2.06E+01,8.44E-01,185,0.00E+00,0
167.7922,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-6.21E-02,-1.14E+01,2.04E+01,-2.02E+01,5.14E+00,-4.85E+01,-6.98E+01,-6.98E+01,-1.13E+02,0.00E+00,0.00E+00,1.17E+02,2.10E+01,8.44E-01,186,0.00E+00,0
168.67,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-6.14E-02,-1.18E+01,2.04E+01,-2.06E+01,5.14E+00,-4.86E+01,-6.98E+01,-6.98E+01,-1.13E+02,0.00E+00,0.00E+00,1.17E+02,2.14E+01,8.44E-01,187,0.00E+00,0
169.5479,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-6.07E-02,-1.22E+01,2.04E+01,-2.10E+01,5.14E+00,-4.86E+01,-6.98E+01,-6.98E+01,-1.13E+02,0.00E+00,0.00E+00,1.18E+02,2.18E+01,8.44E-01,188,0.00E+00,0
170.4257,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-6.00E-02,-1.26E+01,2.04E+01,-2.13E+01,5.14E+00,-4.87E+01,-6.98E+01,-6.98E+01,-1.13E+02,0.00E+00,0.00E+00,1.18E+02,2.22E+01,8.44E-01,189,0.00E+00,0
171.3035,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-5.93E-02,-1.30E+01,2.04E+01,-2.17E+01,5.14E+00,-4.87E+01,-6.98E+01,-6.98E+01,-1.14E+02,0.00E+00,0.00E+00,1.18E+02,2.26E+01,8.44E-01,190,0.00E+00,0
172.1814,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-5.86E-02,-1.34E+01,2.04E+01,-2.21E+01,5.14E+00,-4.88E+01,-6.98E+01,-6.98E+01,-1.14E+02,0.00E+00,0.00E+00,1.19E+02,2.30E+01,8.44E-01,191,0.00E+00,0
173.0592,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-5.79E-02,-1.37E+01,2.04E+01,-2.25E+01,5.14E+00,-4.88E+01,-6.98E+01,-6.98E+01,-1.14E+02,0.00E+00,0.00E+00,1.19E+02,2.33E+01,8.44E-01,192,0.00E+00,0
173.9371,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-5.72E-02,-1.41E+01,2.04E+01,-2.29E+01,5.14E+00,-4.89E+01,-6.98E+01,-6.98E+01,-1.14E+02,0.00E+00,0.00E+00,1.19E+02,2.37E+01,8.44E-01,193,0.00E+00,0
174.8149,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-5.66E-02,-1.45E+01,2.04E+01,-2.33E+01,5.14E+00,-4.89E+01,-6.98E+01,-6.98E+01,-1.15E+02,0.00E+00,0.00E+00,1.20E+02,2.41E+01,8.44E-01,194,0.00E+00,0
175.6927,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-5.59E-02,-1.49E+01,2.04E+01,-2.37E+01,5.14E+00,-4.90E+01,-6.98E+01,-6.98E+01,-1.15E+02,0.00E+00,0.00E+00,1.20E+02,2.45E+01,8.44E-01,195,0.00E+00,0
176.5706,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-5.53E-02,-1.53E+01,2.04E+01,-2.40E+01,5.14E+00,-4.90E+01,-6.98E+01,-6.98E+01,-1.15E+02,0.00E+00,0.00E+00,1.20E+02,2.49E+01,8.44E-01,196,0.00E+00,0
177.4484,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-5.47E-02,-1.57E+01,2.04E+01,-2.44E+01,5.14E+00,-4.91E+01,-6.98E+01,-6.98E+01,-1.15E+02,0.00E+00,0.00E+00,1.21E+02,2.53E+01,8.44E-01,197,0.00E+00,0
178.3262,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-5.40E-02,-1.61E+01,2.04E+01,-2.48E+01,5.14E+00,-4.91E+01,-6.98E+01,-6.98E+01,-1.15E+02,0.00E+00,0.00E+00,1.21E+02,2.57E+01,8.44E-01,198,0.00E+00,0
179.2041,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-5.34E-02,-1.65E+01,2.04E+01,-2.52E+01,5.14E+00,-4.92E+01,-6.98E+01,-6.98E+01,-1.16E+02,0.00E+00,0.00E+00,1.21E+02,2.61E+01,8.44E-01,199,0.00E+00,0
180.0819,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-5.28E-02,-1.68E+01,2.04E+01,-2.56E+01,5.14E+00,-4.92E+01,-6.98E+01,-6.98E+01,-1.16E+02,0.00E+00,0.00E+00,1.22E+02,2.64E+01,8.44E-01,200,0.00E+00,0
180.9598,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-5.23E-02,-1.72E+01,2.04E+01,-2.60E+01,5.14E+00,-4.93E+01,-6.98E+01,-6.98E+01,-1.16E+02,0.00E+00,0.00E+00,1.22E+02,2.68E+01,8.44E-01,201,0.00E+00,0
181.8376,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-5.17E-02,-1.76E+01,2.04E+01,-2.64E+01,5.14E+00,-4.93E+01,-6.98E+01,-6.98E+01,-1.16E+02,0.00E+00,0.00E+00,1.22E+02,2.72E+01,8.44E-01,202,0.00E+00,0
182.7154,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-5.11E-02,-1.80E+01,2.04E+01,-2.68E+01,5.14E+00,-4.93E+01,-6.98E+01,-6.98E+01,-1.17E+02,0.00E+00,0.00E+00,1.23E+02,2.76E+01,8.44E-01,203,0.00E+00,0
183.5933,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-5.06E-02,-1.84E+01,2.04E+01,-2.71E+01,5.14E+00,-4.94E+01,-6.98E+01,-6.98E+01,-1.17E+02,0.00E+00,0.00E+00,1.23E+02,2.80E+01,8.44E-01,204,0.00E+00,0
184.4711,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-5.01E-02,-1.88E+01,2.04E+01,-2.75E+01,5.14E+00,-4.94E+01,-6.98E+01,-6.98E+01,-1.17E+02,0.00E+00,0.00E+00,1.23E+02,2.84E+01,8.44E-01,205,0.00E+00,0
185.3489,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.95E-02,-1.92E+01,2.04E+01,-2.79E+01,5.14E+00,-4.95E+01,-6.98E+01,-6.98E+01,-1.17E+02,0.00E+00,0.00E+00,1.24E+02,2.88E+01,8.44E-01,206,0.00E+00,0
186.2268,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.90E-02,-1.95E+01,2.04E+01,-2.83E+01,5.14E+00,-4.95E+01,-6.98E+01,-6.98E+01,-1.17E+02,0.00E+00,0.00E+00,1.24E+02,2.91E+01,8.44E-01,207,0.00E+00,0
187.1046,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.85E-02,-1.99E+01,2.04E+01,-2.87E+01,5.14E+00,-4.96E+01,-6.98E+01,-6.98E+01,-1.18E+02,0.00E+00,0.00E+00,1.24E+02,2.95E+01,8.44E-01,208,0.00E+00,0
187.9825,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.81E-02,-2.03E+01,2.04E+01,-2.91E+01,5.14E+00,-4.96E+01,-6.98E+01,-6.98E+01,-1.18E+02,0.00E+00,0.00E+00,1.25E+02,2.99E+01,8.44E-01,209,0.00E+00,0
188.8603,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.76E-02,-2.07E+01,2.04E+01,-2.95E+01,5.14E+00,-4.96E+01,-6.98E+01,-6.98E+01,-1.18E+02,0.00E+00,0.00E+00,1.25E+02,3.03E+01,8.44E-01,210,0.00E+00,0
189.7381,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.72E-02,-2.11E+01,2.04E+01,-2.98E+01,5.14E+00,-4.97E+01,-6.98E+01,-6.98E+01,-1.18E+02,0.00E+00,0.00E+00,1.25E+02,3.07E+01,8.44E-01,211,0.00E+00,0
190.616,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.67E-02,-2.15E+01,2.04E+01,-3.02E+01,5.14E+00,-4.97E+01,-6.98E+01,-6.98E+01,-1.18E+02,0.00E+00,0.00E+00,1.26E+02,3.11E+01,8.44E-01,212,0.00E+00,0
191.4938,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.63E-02,-2.19E+01,2.04E+01,-3.06E+01,5.14E+00,-4.98E+01,-6.98E+01,-6.98E+01,-1.18E+02,0.00E+00,0.00E+00,1.26E+02,3.15E+01,8.44E-01,213,0.00E+00,0
192.3716,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.59E-02,-2.22E+01,2.04E+01,-3.10E+01,5.14E+00,-4.98E+01,-6.98E+01,-6.98E+01,-1.18E+02,0.00E+00,0.00E+00,1.26E+02,3.18E+01,8.44E-01,214,0.00E+00,0
193.2495,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.55E-02,-2.26E+01,2.04E+01,-3.14E+01,5.14E+00,-4.98E+01,-6.98E+01,-6.98E+01,-1.19E+02,0.00E+00,0.00E+00,1.27E+02,3.22E+01,8.44E-01,215,0.00E+00,0
194.1273,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.51E-02,-2.30E+01,2.04E+01,-3.18E+01,5.14E+00,-4.99E+01,-6.98E+01,-6.98E+01,-1.19E+02,0.00E+00,0.00E+00,1.27E+02,3.26E+01,8.44E-01,216,0.00E+00,0
195.0052,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.48E-02,-2.34E+01,2.04E+01,-3.22E+01,5.14E+00,-4.99E+01,-6.98E+01,-6.98E+01,-1.19E+02,0.00E+00,0.00E+00,1.27E+02,3.30E+01,8.44E-01,217,0.00E+00,0
195.883,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.44E-02,-2.38E+01,2.04E+01,-3.25E+01,5.14E+00,-5.00E+01,-6.98E+01,-6.98E+01,-1.19E+02,0.00E+00,0.00E+00,1.28E+02,3.34E+01,8.44E-01,218,0.00E+00,0
196.7608,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.41E-02,-2.42E+01,2.04E+01,-3.29E+01,5.14E+00,-5.00E+01,-6.98E+01,-6.98E+01,-1.19E+02,0.00E+00,0.00E+00,1.28E+02,3.38E+01,8.44E-01,219,0.00E+00,0
197.6387,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.38E-02,-2.46E+01,2.04E+01,-3.33E+01,5.14E+00,-5.00E+01,-6.98E+01,-6.98E+01,-1.19E+02,0.00E+00,0.00E+00,1.28E+02,3.42E+01,8.44E-01,220,0.00E+00,0
198.5165,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.35E-02,-2.49E+01,2.04E+01,-3.37E+01,5.14E+00,-5.01E+01,-6.98E+01,-6.98E+01,-1.19E+02,0.00E+00,0.00E+00,1.29E+02,3.45E+01,8.44E-01,221,0.00E+00,0
199.3943,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.32E-02,-2.53E+01,2.04E+01,-3.41E+01,5.14E+00,-5.01E+01,-6.98E+01,-6.98E+01,-1.19E+02,0.00E+00,0.00E+00,1.29E+02,3.49E+01,8.44E-01,222,0.00E+00,0
200.2722,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.30E-02,-2.57E+01,2.04E+01,-3.45E+01,5.14E+00,-5.02E+01,-6.98E+01,-6.98E+01,-1.20E+02,0.00E+00,0.00E+00,1.30E+02,3.53E+01,8.44E-01,223,0.00E+00,0
201.15,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.28E-02,-2.61E+01,2.04E+01,-3.49E+01,5.14E+00,-5.02E+01,-6.98E+01,-6.98E+01,-1.20E+02,0.00E+00,0.00E+00,1.30E+02,3.57E+01,8.44E-01,224,0.00E+00,0
202.0279,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.26E-02,-2.65E+01,2.04E+01,-3.52E+01,5.14E+00,-5.02E+01,-6.98E+01,-6.98E+01,-1.20E+02,0.00E+00,0.00E+00,1.30E+02,3.61E+01,8.44E-01,225,0.00E+00,0
202.9057,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.25E-02,-2.69E+01,2.04E+01,-3.56E+01,5.14E+00,-5.03E+01,-6.98E+01,-6.98E+01,-1.20E+02,0.00E+00,0.00E+00,1.31E+02,3.65E+01,8.44E-01,226,0.00E+00,0
203.7835,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.26E-02,-2.73E+01,2.04E+01,-3.60E+01,5.14E+00,-5.03E+01,-6.98E+01,-6.98E+01,-1.20E+02,0.00E+00,0.00E+00,1.31E+02,3.69E+01,8.44E-01,227,0.00E+00,0
204.6614,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.28E-02,-2.77E+01,2.04E+01,-3.64E+01,5.14E+00,-5.03E+01,-6.98E+01,-6.98E+01,-1.20E+02,0.00E+00,0.00E+00,1.31E+02,3.73E+01,8.44E-01,228,0.00E+00,0
205.5392,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.34E-02,-2.80E+01,2.04E+01,-3.68E+01,5.14E+00,-5.04E+01,-6.98E+01,-6.98E+01,-1.19E+02,0.00E+00,0.00E+00,1.32E+02,3.76E+01,8.44E-01,229,0.00E+00,0
206.4171,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.46E-02,-2.84E+01,2.04E+01,-3.72E+01,5.14E+00,-5.04E+01,-6.98E+01,-6.98E+01,-1.19E+02,0.00E+00,0.00E+00,1.32E+02,3.80E+01,8.44E-01,230,0.00E+00,0
207.2949,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.67E-02,-2.88E+01,2.04E+01,-3.76E+01,5.14E+00,-5.05E+01,-6.98E+01,-6.98E+01,-1.18E+02,0.00E+00,0.00E+00,1.32E+02,3.84E+01,8.44E-01,231,0.00E+00,0
208.1727,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-5.03E-02,-2.92E+01,2.04E+01,-3.80E+01,5.14E+00,-5.05E+01,-6.98E+01,-6.98E+01,-1.17E+02,0.00E+00,0.00E+00,1.33E+02,3.88E+01,8.44E-01,232,0.00E+00,0
