Time,rTop,rRoot,vTop,vRoot,vBot,sum(rTop),sum(rRoot,)    sum(vTop),sum(vRoot,)    sum(vBot,)      hTop,hRoot,hBot,RunOff,sum(RunOff),Volume,sum(Infil),sum(Evap),TLeve,l Cum(WTrans),SnowLayer
113.1565,8.00E-02,1.70E-01,2.25E-06,1.20E-02,-1.70E-01,9.05E+00,1.92E+01,1.20E+00,7.03E+00,-5.40E+01,-1.00E+05,-1.07E+04,-8.84E+01,0.00E+00,0.00E+00,8.67E+01,6.97E-06,1.20E+00,94,-1.70E+01,0
116.5783,8.00E-02,1.70E-01,1.71E-06,1.17E-02,-1.61E-01,9.33E+00,1.98E+01,1.20E+00,7.07E+00,-5.45E+01,-1.00E+05,-1.08E+04,-8.94E+01,0.00E+00,0.00E+00,8.61E+01,6.97E-06,1.20E+00,95,-1.72E+01,0
120,8.00E-02,1.70E-01,2.17E-06,1.14E-02,-1.53E-01,9.60E+00,2.04E+01,1.20E+00,7.11E+00,-5.50E+01,-1.00E+05,-1.08E+04,-9.04E+01,0.00E+00,0.00E+00,8.56E+01,6.97E-06,1.20E+00,96,-1.74E+01,0
120.05,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.51E-01,9.58E+00,2.04E+01,1.18E+00,7.11E+00,-5.50E+01,-1.28E+03,-5.64E+03,-9.04E+01,0.00E+00,0.00E+00,8.56E+01,2.20E-02,1.20E+00,97,-1.74E+01,0
120.085,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.51E-01,9.56E+00,2.04E+01,1.16E+00,7.11E+00,-5.50E+01,-7.66E+02,-5.59E+03,-9.04E+01,0.00E+00,0.00E+00,8.56E+01,3.74E-02,1.20E+00,98,-1.74E+01,0
120.1095,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.51E-01,9.55E+00,2.04E+01,1.15E+00,7.11E+00,-5.50E+01,-6.09E+02,-5.56E+03,-9.04E+01,0.00E+00,0.00E+00,8.56E+01,4.82E-02,1.20E+00,99,-1.74E+01,0
120.1413,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.51E-01,9.54E+00,2.04E+01,1.14E+00,7.11E+00,-5.50E+01,-4.77E+02,-5.46E+03,-9.03E+01,0.00E+00,0.00E+00,8.56E+01,6.22E-02,1.20E+00,100,-1.74E+01,0
120.1732,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.52E-01,9.52E+00,2.04E+01,1.12E+00,7.11E+00,-5.51E+01,-4.04E+02,-5.33E+03,-9.03E+01,0.00E+00,0.00E+00,8.56E+01,7.62E-02,1.20E+00,101,-1.74E+01,0
120.2146,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.52E-01,9.51E+00,2.04E+01,1.10E+00,7.11E+00,-5.51E+01,-3.42E+02,-5.17E+03,-9.03E+01,0.00E+00,0.00E+00,8.56E+01,9.44E-02,1.20E+00,102,-1.74E+01,0
120.2684,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.52E-01,9.48E+00,2.04E+01,1.08E+00,7.11E+00,-5.51E+01,-2.89E+02,-5.02E+03,-9.03E+01,0.00E+00,0.00E+00,8.57E+01,1.18E-01,1.20E+00,103,-1.74E+01,0
120.3223,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.52E-01,9.46E+00,2.04E+01,1.06E+00,7.11E+00,-5.51E+01,-2.54E+02,-4.93E+03,-9.03E+01,0.00E+00,0.00E+00,8.57E+01,1.42E-01,1.20E+00,104,-1.74E+01,0
120.3922,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.52E-01,9.43E+00,2.04E+01,1.03E+00,7.11E+00,-5.51E+01,-2.25E+02,-4.86E+03,-9.03E+01,0.00E+00,0.00E+00,8.57E+01,1.73E-01,1.20E+00,105,-1.74E+01,0
120.4622,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.52E-01,9.40E+00,2.04E+01,9.95E-01,7.11E+00,-5.51E+01,-2.04E+02,-4.81E+03,-9.03E+01,0.00E+00,0.00E+00,8.57E+01,2.03E-01,1.20E+00,106,-1.74E+01,0
120.5532,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.53E-01,9.36E+00,2.04E+01,9.55E-01,7.11E+00,-5.51E+01,-1.84E+02,-4.76E+03,-9.03E+01,0.00E+00,0.00E+00,8.57E+01,2.43E-01,1.20E+00,107,-1.74E+01,0
120.6714,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.53E-01,9.30E+00,2.04E+01,9.03E-01,7.11E+00,-5.51E+01,-1.67E+02,-4.61E+03,-9.03E+01,0.00E+00,0.00E+00,8.58E+01,2.95E-01,1.20E+00,108,-1.75E+01,0
120.7897,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.53E-01,9.25E+00,2.04E+01,8.51E-01,7.11E+00,-5.51E+01,-1.51E+02,-4.43E+03,-9.03E+01,0.00E+00,0.00E+00,8.58E+01,3.47E-01,1.20E+00,109,-1.75E+01,0
120.9079,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.53E-01,9.20E+00,2.04E+01,7.99E-01,7.11E+00,-5.52E+01,-1.44E+02,-4.28E+03,-9.03E+01,0.00E+00,0.00E+00,8.58E+01,4.00E-01,1.20E+00,110,-1.75E+01,0
121.0262,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.53E-01,9.15E+00,2.04E+01,7.47E-01,7.11E+00,-5.52E+01,-1.37E+02,-4.16E+03,-9.04E+01,0.00E+00,0.00E+00,8.59E+01,4.52E-01,1.20E+00,111,-1.75E+01,0
121.1799,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.52E-01,9.08E+00,2.04E+01,6.79E-01,7.11E+00,-5.52E+01,-1.28E+02,-4.06E+03,-9.04E+01,0.00E+00,0.00E+00,8.59E+01,5.19E-01,1.20E+00,112,-1.75E+01,0
121.2466,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.52E-01,9.05E+00,2.04E+01,6.50E-01,7.11E+00,-5.52E+01,-1.24E+02,-4.03E+03,-9.04E+01,0.00E+00,0.00E+00,8.59E+01,5.48E-01,1.20E+00,113,-1.74E+01,0
121.3332,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.52E-01,9.01E+00,2.04E+01,6.12E-01,7.11E+00,-5.52E+01,-1.20E+02,-4.00E+03,-9.04E+01,0.00E+00,0.00E+00,8.60E+01,5.87E-01,1.20E+00,114,-1.74E+01,0
121.4457,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.52E-01,8.96E+00,2.04E+01,5.62E-01,7.11E+00,-5.52E+01,-1.17E+02,-3.95E+03,-9.05E+01,0.00E+00,0.00E+00,8.60E+01,6.36E-01,1.20E+00,115,-1.74E+01,0
121.5583,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.52E-01,8.91E+00,2.04E+01,5.13E-01,7.11E+00,-5.53E+01,-1.14E+02,-3.91E+03,-9.05E+01,0.00E+00,0.00E+00,8.60E+01,6.86E-01,1.20E+00,116,-1.74E+01,0
121.7047,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.52E-01,8.85E+00,2.04E+01,4.48E-01,7.11E+00,-5.53E+01,-1.11E+02,-3.80E+03,-9.05E+01,0.00E+00,0.00E+00,8.61E+01,7.50E-01,1.20E+00,117,-1.74E+01,0
121.895,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.51E-01,8.77E+00,2.04E+01,3.65E-01,7.11E+00,-5.53E+01,-1.07E+02,-3.64E+03,-9.06E+01,0.00E+00,0.00E+00,8.61E+01,8.34E-01,1.20E+00,118,-1.74E+01,0
122.0852,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.51E-01,8.68E+00,2.04E+01,2.81E-01,7.11E+00,-5.53E+01,-1.04E+02,-3.47E+03,-9.06E+01,0.00E+00,0.00E+00,8.62E+01,9.18E-01,1.20E+00,119,-1.74E+01,0
122.3326,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.50E-01,8.57E+00,2.04E+01,1.72E-01,7.11E+00,-5.54E+01,-9.86E+01,-3.31E+03,-9.07E+01,0.00E+00,0.00E+00,8.63E+01,1.03E+00,1.20E+00,120,-1.74E+01,0
122.5799,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.50E-01,8.46E+00,2.04E+01,6.31E-02,7.11E+00,-5.54E+01,-9.51E+01,-3.20E+03,-9.08E+01,0.00E+00,0.00E+00,8.63E+01,1.14E+00,1.20E+00,121,-1.74E+01,0
122.8273,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.49E-01,8.36E+00,2.04E+01,-4.57E-02,7.11E+00,-5.55E+01,-9.35E+01,-3.12E+03,-9.08E+01,0.00E+00,0.00E+00,8.64E+01,1.24E+00,1.20E+00,122,-1.73E+01,0
123.0746,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.48E-01,8.25E+00,2.04E+01,-1.55E-01,7.11E+00,-5.55E+01,-9.15E+01,-3.05E+03,-9.09E+01,0.00E+00,0.00E+00,8.65E+01,1.35E+00,1.20E+00,123,-1.73E+01,0
123.3962,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.48E-01,8.11E+00,2.04E+01,-2.96E-01,7.11E+00,-5.55E+01,-8.94E+01,-2.85E+03,-9.10E+01,0.00E+00,0.00E+00,8.66E+01,1.49E+00,1.20E+00,124,-1.73E+01,0
123.7177,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.47E-01,7.96E+00,2.04E+01,-4.38E-01,7.11E+00,-5.56E+01,-8.80E+01,-2.63E+03,-9.11E+01,0.00E+00,0.00E+00,8.67E+01,1.64E+00,1.20E+00,125,-1.72E+01,0
124.0393,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.46E-01,7.82E+00,2.04E+01,-5.79E-01,7.11E+00,-5.56E+01,-8.64E+01,-2.46E+03,-9.11E+01,0.00E+00,0.00E+00,8.67E+01,1.78E+00,1.20E+00,126,-1.72E+01,0
124.3608,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.45E-01,7.68E+00,2.04E+01,-7.20E-01,7.11E+00,-5.57E+01,-8.45E+01,-2.34E+03,-9.12E+01,0.00E+00,0.00E+00,8.68E+01,1.92E+00,1.20E+00,127,-1.72E+01,0
124.7788,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.44E-01,7.50E+00,2.04E+01,-9.04E-01,7.11E+00,-5.57E+01,-8.24E+01,-2.23E+03,-9.13E+01,0.00E+00,0.00E+00,8.70E+01,2.10E+00,1.20E+00,128,-1.71E+01,0
125.1969,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.43E-01,7.31E+00,2.04E+01,-1.09E+00,7.11E+00,-5.58E+01,-8.08E+01,-2.05E+03,-9.15E+01,0.00E+00,0.00E+00,8.71E+01,2.29E+00,1.20E+00,129,-1.71E+01,0
125.6149,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.42E-01,7.13E+00,2.04E+01,-1.27E+00,7.11E+00,-5.59E+01,-7.97E+01,-1.80E+03,-9.16E+01,0.00E+00,0.00E+00,8.72E+01,2.47E+00,1.20E+00,130,-1.71E+01,0
126.0329,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.42E-01,6.95E+00,2.04E+01,-1.46E+00,7.11E+00,-5.59E+01,-7.89E+01,-1.59E+03,-9.17E+01,0.00E+00,0.00E+00,8.73E+01,2.65E+00,1.20E+00,131,-1.70E+01,0
126.4509,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.41E-01,6.76E+00,2.04E+01,-1.64E+00,7.11E+00,-5.60E+01,-7.79E+01,-1.46E+03,-9.18E+01,0.00E+00,0.00E+00,8.75E+01,2.84E+00,1.20E+00,132,-1.70E+01,0
126.8689,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.40E-01,6.58E+00,2.04E+01,-1.82E+00,7.11E+00,-5.60E+01,-7.70E+01,-1.35E+03,-9.19E+01,0.00E+00,0.00E+00,8.76E+01,3.02E+00,1.20E+00,133,-1.69E+01,0
127.2869,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.39E-01,6.39E+00,2.04E+01,-2.01E+00,7.11E+00,-5.61E+01,-7.59E+01,-1.21E+03,-9.20E+01,0.00E+00,0.00E+00,8.77E+01,3.21E+00,1.20E+00,134,-1.69E+01,0
127.705,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.38E-01,6.21E+00,2.04E+01,-2.19E+00,7.11E+00,-5.62E+01,-7.53E+01,-9.86E+02,-9.21E+01,0.00E+00,0.00E+00,8.78E+01,3.39E+00,1.20E+00,135,-1.69E+01,0
128.123,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.37E-01,6.03E+00,2.04E+01,-2.38E+00,7.11E+00,-5.62E+01,-7.48E+01,-7.83E+02,-9.22E+01,0.00E+00,0.00E+00,8.80E+01,3.57E+00,1.20E+00,136,-1.68E+01,0
128.541,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.36E-01,5.84E+00,2.04E+01,-2.56E+00,7.11E+00,-5.63E+01,-7.43E+01,-6.51E+02,-9.23E+01,0.00E+00,0.00E+00,8.81E+01,3.76E+00,1.20E+00,137,-1.68E+01,0
128.959,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.35E-01,5.66E+00,2.04E+01,-2.74E+00,7.11E+00,-5.63E+01,-7.39E+01,-5.67E+02,-9.24E+01,0.00E+00,0.00E+00,8.82E+01,3.94E+00,1.20E+00,138,-1.67E+01,0
129.377,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.34E-01,5.47E+00,2.04E+01,-2.93E+00,7.11E+00,-5.64E+01,-7.34E+01,-5.17E+02,-9.25E+01,0.00E+00,0.00E+00,8.83E+01,4.13E+00,1.20E+00,139,-1.67E+01,0
129.7951,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.33E-01,5.29E+00,2.04E+01,-3.11E+00,7.11E+00,-5.64E+01,-7.29E+01,-4.73E+02,-9.26E+01,0.00E+00,0.00E+00,8.85E+01,4.31E+00,1.20E+00,140,-1.67E+01,0
130.3385,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.32E-01,5.05E+00,2.04E+01,-3.35E+00,7.11E+00,-5.65E+01,-7.24E+01,-4.08E+02,-9.27E+01,0.00E+00,0.00E+00,8.86E+01,4.55E+00,1.20E+00,141,-1.66E+01,0
130.8819,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.31E-01,4.81E+00,2.04E+01,-3.59E+00,7.11E+00,-5.66E+01,-7.21E+01,-3.40E+02,-9.28E+01,0.00E+00,0.00E+00,8.88E+01,4.79E+00,1.20E+00,142,-1.66E+01,0
131.4253,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.30E-01,4.57E+00,2.04E+01,-3.83E+00,7.11E+00,-5.66E+01,-7.19E+01,-2.85E+02,-9.30E+01,0.00E+00,0.00E+00,8.90E+01,5.03E+00,1.20E+00,143,-1.65E+01,0
131.9687,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.29E-01,4.33E+00,2.04E+01,-4.07E+00,7.11E+00,-5.67E+01,-7.17E+01,-2.48E+02,-9.31E+01,0.00E+00,0.00E+00,8.91E+01,5.27E+00,1.20E+00,144,-1.64E+01,0
132.5122,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.28E-01,4.09E+00,2.04E+01,-4.31E+00,7.11E+00,-5.68E+01,-7.14E+01,-2.23E+02,-9.32E+01,0.00E+00,0.00E+00,8.93E+01,5.51E+00,1.20E+00,145,-1.64E+01,0
133.0556,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.27E-01,3.86E+00,2.04E+01,-4.55E+00,7.11E+00,-5.69E+01,-7.12E+01,-2.04E+02,-9.33E+01,0.00E+00,0.00E+00,8.95E+01,5.74E+00,1.20E+00,146,-1.63E+01,0
133.599,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.26E-01,3.62E+00,2.04E+01,-4.79E+00,7.11E+00,-5.69E+01,-7.11E+01,-1.87E+02,-9.34E+01,0.00E+00,0.00E+00,8.97E+01,5.98E+00,1.20E+00,147,-1.63E+01,0
134.1424,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.25E-01,3.38E+00,2.04E+01,-5.02E+00,7.11E+00,-5.70E+01,-7.10E+01,-1.70E+02,-9.35E+01,0.00E+00,0.00E+00,8.98E+01,6.22E+00,1.20E+00,148,-1.62E+01,0
134.6859,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.24E-01,3.14E+00,2.04E+01,-5.26E+00,7.11E+00,-5.71E+01,-7.09E+01,-1.56E+02,-9.36E+01,0.00E+00,0.00E+00,9.00E+01,6.46E+00,1.20E+00,149,-1.62E+01,0
135.2293,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.23E-01,2.90E+00,2.04E+01,-5.50E+00,7.11E+00,-5.71E+01,-7.07E+01,-1.43E+02,-9.37E+01,0.00E+00,0.00E+00,9.02E+01,6.70E+00,1.20E+00,150,-1.61E+01,0
135.7727,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.23E-01,2.66E+00,2.04E+01,-5.74E+00,7.11E+00,-5.72E+01,-7.06E+01,-1.32E+02,-9.38E+01,0.00E+00,0.00E+00,9.03E+01,6.94E+00,1.20E+00,151,-1.61E+01,0
136.3161,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.22E-01,2.42E+00,2.04E+01,-5.98E+00,7.11E+00,-5.73E+01,-7.05E+01,-1.22E+02,-9.39E+01,0.00E+00,0.00E+00,9.05E+01,7.18E+00,1.20E+00,152,-1.60E+01,0
136.8596,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.21E-01,2.18E+00,2.04E+01,-6.22E+00,7.11E+00,-5.73E+01,-7.04E+01,-1.14E+02,-9.40E+01,0.00E+00,0.00E+00,9.07E+01,7.42E+00,1.20E+00,153,-1.60E+01,0
137.403,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.20E-01,1.94E+00,2.04E+01,-6.46E+00,7.11E+00,-5.74E+01,-7.04E+01,-1.05E+02,-9.41E+01,0.00E+00,0.00E+00,9.09E+01,7.66E+00,1.20E+00,154,-1.59E+01,0
137.9464,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.19E-01,1.70E+00,2.04E+01,-6.70E+00,7.11E+00,-5.75E+01,-7.03E+01,-9.92E+01,-9.42E+01,0.00E+00,0.00E+00,9.10E+01,7.90E+00,1.20E+00,155,-1.58E+01,0
138.4898,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.19E-01,1.46E+00,2.04E+01,-6.94E+00,7.11E+00,-5.75E+01,-7.02E+01,-9.40E+01,-9.43E+01,0.00E+00,0.00E+00,9.12E+01,8.14E+00,1.20E+00,156,-1.58E+01,0
139.1963,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.18E-01,1.15E+00,2.04E+01,-7.25E+00,7.11E+00,-5.76E+01,-7.02E+01,-8.84E+01,-9.44E+01,0.00E+00,0.00E+00,9.14E+01,8.45E+00,1.20E+00,157,-1.57E+01,0
139.9027,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.17E-01,8.43E-01,2.04E+01,-7.56E+00,7.11E+00,-5.77E+01,-7.01E+01,-8.48E+01,-9.45E+01,0.00E+00,0.00E+00,9.17E+01,8.76E+00,1.20E+00,158,-1.57E+01,0
140.6092,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.16E-01,5.32E-01,2.04E+01,-7.87E+00,7.11E+00,-5.78E+01,-7.01E+01,-8.17E+01,-9.46E+01,0.00E+00,0.00E+00,9.19E+01,9.07E+00,1.20E+00,159,-1.56E+01,0
141.3156,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.15E-01,2.21E-01,2.04E+01,-8.18E+00,7.11E+00,-5.78E+01,-7.00E+01,-7.97E+01,-9.47E+01,0.00E+00,0.00E+00,9.21E+01,9.38E+00,1.20E+00,160,-1.55E+01,0
142.0221,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.14E-01,-8.97E-02,2.04E+01,-8.49E+00,7.11E+00,-5.79E+01,-7.00E+01,-7.78E+01,-9.48E+01,0.00E+00,0.00E+00,9.24E+01,9.69E+00,1.20E+00,161,-1.54E+01,0
142.9405,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.13E-01,-4.94E-01,2.04E+01,-8.90E+00,7.11E+00,-5.80E+01,-6.99E+01,-7.59E+01,-9.49E+01,0.00E+00,0.00E+00,9.27E+01,1.01E+01,1.20E+00,162,-1.54E+01,0
143.8588,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.12E-01,-8.98E-01,2.04E+01,-9.30E+00,7.11E+00,-5.81E+01,-6.99E+01,-7.46E+01,-9.50E+01,0.00E+00,0.00E+00,9.30E+01,1.05E+01,1.20E+00,163,-1.53E+01,0
144.7772,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.12E-01,-1.30E+00,2.04E+01,-9.70E+00,7.11E+00,-5.82E+01,-6.99E+01,-7.36E+01,-9.51E+01,0.00E+00,0.00E+00,9.33E+01,1.09E+01,1.20E+00,164,-1.52E+01,0
145.6956,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.11E-01,-1.71E+00,2.04E+01,-1.01E+01,7.11E+00,-5.83E+01,-6.99E+01,-7.28E+01,-9.52E+01,0.00E+00,0.00E+00,9.36E+01,1.13E+01,1.20E+00,165,-1.51E+01,0
146.614,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.10E-01,-2.11E+00,2.04E+01,-1.05E+01,7.11E+00,-5.84E+01,-6.98E+01,-7.21E+01,-9.53E+01,0.00E+00,0.00E+00,9.39E+01,1.17E+01,1.20E+00,166,-1.50E+01,0
147.5324,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.10E-01,-2.51E+00,2.04E+01,-1.09E+01,7.11E+00,-5.85E+01,-6.98E+01,-7.16E+01,-9.53E+01,0.00E+00,0.00E+00,9.42E+01,1.21E+01,1.20E+00,167,-1.49E+01,0
148.4508,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.09E-01,-2.92E+00,2.04E+01,-1.13E+01,7.11E+00,-5.86E+01,-6.98E+01,-7.12E+01,-9.54E+01,0.00E+00,0.00E+00,9.45E+01,1.25E+01,1.20E+00,168,-1.48E+01,0
149.3692,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.09E-01,-3.32E+00,2.04E+01,-1.17E+01,7.11E+00,-5.87E+01,-6.98E+01,-7.09E+01,-9.54E+01,0.00E+00,0.00E+00,9.48E+01,1.29E+01,1.20E+00,169,-1.47E+01,0
150.2875,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.09E-01,-3.73E+00,2.04E+01,-1.21E+01,7.11E+00,-5.88E+01,-6.98E+01,-7.07E+01,-9.55E+01,0.00E+00,0.00E+00,9.51E+01,1.33E+01,1.20E+00,170,-1.46E+01,0
151.2059,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.08E-01,-4.13E+00,2.04E+01,-1.25E+01,7.11E+00,-5.89E+01,-6.99E+01,-7.04E+01,-9.56E+01,0.00E+00,0.00E+00,9.54E+01,1.37E+01,1.20E+00,171,-1.45E+01,0
152.3998,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.08E-01,-4.66E+00,2.04E+01,-1.31E+01,7.11E+00,-5.91E+01,-6.98E+01,-7.03E+01,-9.57E+01,0.00E+00,0.00E+00,9.58E+01,1.43E+01,1.20E+00,172,-1.44E+01,0
153.5937,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.08E-01,-5.18E+00,2.04E+01,-1.36E+01,7.11E+00,-5.92E+01,-6.99E+01,-7.01E+01,-9.58E+01,0.00E+00,0.00E+00,9.62E+01,1.48E+01,1.20E+00,173,-1.43E+01,0
154.4295,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.08E-01,-5.55E+00,2.04E+01,-1.40E+01,7.11E+00,-5.93E+01,-6.98E+01,-7.01E+01,-9.58E+01,0.00E+00,0.00E+00,9.65E+01,1.51E+01,1.20E+00,174,-1.41E+01,0
155.2652,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.08E-01,-5.92E+00,2.04E+01,-1.43E+01,7.11E+00,-5.94E+01,-6.98E+01,-7.01E+01,-9.59E+01,0.00E+00,0.00E+00,9.67E+01,1.55E+01,1.20E+00,175,-1.40E+01,0
156.3516,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.07E-01,-6.39E+00,2.04E+01,-1.48E+01,7.11E+00,-5.95E+01,-6.98E+01,-7.00E+01,-9.60E+01,0.00E+00,0.00E+00,9.71E+01,1.60E+01,1.20E+00,176,-1.40E+01,0
157.4381,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.07E-01,-6.87E+00,2.04E+01,-1.53E+01,7.11E+00,-5.96E+01,-6.98E+01,-7.00E+01,-9.61E+01,0.00E+00,0.00E+00,9.75E+01,1.65E+01,1.20E+00,177,-1.38E+01,0
158.5245,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.07E-01,-7.35E+00,2.04E+01,-1.58E+01,7.11E+00,-5.97E+01,-6.98E+01,-6.99E+01,-9.62E+01,0.00E+00,0.00E+00,9.78E+01,1.70E+01,1.20E+00,178,-1.37E+01,0
159.611,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.06E-01,-7.83E+00,2.04E+01,-1.62E+01,7.11E+00,-5.98E+01,-6.98E+01,-6.99E+01,-9.64E+01,0.00E+00,0.00E+00,9.82E+01,1.74E+01,1.20E+00,179,-1.36E+01,0
160.6974,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.06E-01,-8.31E+00,2.04E+01,-1.67E+01,7.11E+00,-6.00E+01,-6.98E+01,-6.99E+01,-9.65E+01,0.00E+00,0.00E+00,9.85E+01,1.79E+01,1.20E+00,180,-1.35E+01,0
161.7839,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.06E-01,-8.78E+00,2.04E+01,-1.72E+01,7.11E+00,-6.01E+01,-6.98E+01,-6.99E+01,-9.66E+01,0.00E+00,0.00E+00,9.89E+01,1.84E+01,1.20E+00,181,-1.34E+01,0
162.8703,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.05E-01,-9.26E+00,2.04E+01,-1.77E+01,7.11E+00,-6.02E+01,-6.98E+01,-6.99E+01,-9.67E+01,0.00E+00,0.00E+00,9.93E+01,1.89E+01,1.20E+00,182,-1.33E+01,0
163.9568,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.05E-01,-9.74E+00,2.04E+01,-1.81E+01,7.11E+00,-6.03E+01,-6.98E+01,-6.99E+01,-9.68E+01,0.00E+00,0.00E+00,9.96E+01,1.93E+01,1.20E+00,183,-1.31E+01,0
165.0432,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.05E-01,-1.02E+01,2.04E+01,-1.86E+01,7.11E+00,-6.04E+01,-6.98E+01,-6.99E+01,-9.70E+01,0.00E+00,0.00E+00,1.00E+02,1.98E+01,1.20E+00,184,-1.30E+01,0
